LABORATÓRIO	REGISTRO	EAN 1	PRODUTO	APRESENTAÇÃO
JANSSEN-CILAG FARMACEUTICA LTDA	1123633880079	7896212425606	INVEGA	3,0 MG COM REV LIB PROL CT BL AL/AL X 7
JANSSEN-CILAG FARMACEUTICA LTDA	1123633880095	7896212425617	INVEGA	3,0 MG COM REV LIB PROL CT BL AL/AL X 28
JANSSEN-CILAG FARMACEUTICA LTDA	1123633880125	7896212425613	INVEGA	6,0 MG COM REV LIB PROL CT BL AL/AL X 7
JANSSEN-CILAG FARMACEUTICA LTDA	1123633880141	7896212425624	INVEGA	6,0 MG COM REV LIB PROL CT BL AL/AL X 28
JANSSEN-CILAG FARMACEUTICA LTDA	1123633880192	7896212425631	INVEGA	9,0 MG COM REV LIB PROL CT BL AL/AL 28
ADIUM S.A.	1221401350011	7892953208939	PALMITATO DE PALIPERIDONA	100 MG/ML SUS INJ LIB PROL IM CT SER PREENC PLAS TRANS X 0,50 ML + 2 AGU
ADIUM S.A.	1221401350021	7892953208977	PALMITATO DE PALIPERIDONA	100 MG/ML SUS INJ LIB PROL IM CT 2 SER PREENC PLAS TRANS X 0,50 ML + 4 AGU
ADIUM S.A.	1221401350038	7892953209011	PALMITATO DE PALIPERIDONA	100 MG/ML SUS INJ LIB PROL IM CT 3 SER PREENC PLAS TRANS X 0,50 ML + 6 AGU
ADIUM S.A.	1221401350046	7892953208946	PALMITATO DE PALIPERIDONA	100 MG/ML SUS INJ LIB PROL IM CT SER PREENC PLAS TRANS X 0,75 ML + 2 AGU
ADIUM S.A.	1221401350054	7892953208984	PALMITATO DE PALIPERIDONA	100 MG/ML SUS INJ LIB PROL IM CT 2 SER PREENC PLAS TRANS X 0,75 ML + 4 AGU
ADIUM S.A.	1221401350062	7892953209028	PALMITATO DE PALIPERIDONA	100 MG/ML SUS INJ LIB PROL IM CT 3 SER PREENC PLAS TRANS X 0,75 ML + 6 AGU
ADIUM S.A.	1221401350070	7892953208953	PALMITATO DE PALIPERIDONA	100 MG/ML SUS INJ LIB PROL IM CT SER PREENC PLAS TRANS X 1 ML + 2 AGU
ADIUM S.A.	1221401350089	7892953208991	PALMITATO DE PALIPERIDONA	100 MG/ML SUS INJ LIB PROL IM CT 2 SER PREENC PLAS TRANS X 1 ML + 4 AGU
ADIUM S.A.	1221401350097	7892953209035	PALMITATO DE PALIPERIDONA	100 MG/ML SUS INJ LIB PROL IM CT 3 SER PREENC PLAS TRANS X 1 ML + 6 AGU
ADIUM S.A.	1221401350100	7892953208960	PALMITATO DE PALIPERIDONA	100 MG/ML SUS INJ LIB PROL IM CT SER PREENC PLAS TRANS X 1,5 ML + 2 AGU
ADIUM S.A.	1221401350119	7892953209004	PALMITATO DE PALIPERIDONA	100 MG/ML SUS INJ LIB PROL IM CT 2 SER PREENC PLAS TRANS X 1,5 ML + 4 AGU
ADIUM S.A.	1221401350127	7892953209042	PALMITATO DE PALIPERIDONA	100 MG/ML SUS INJ LIB PROL IM CT 3 SER PREENC PLAS TRANS X 1,5 ML + 6 AGU
ADIUM S.A.	1221401360017	7892953209523	VEGAPALI	100 MG/ML SUS INJ LIB PROL IM CT SER PREENC PLAS TRANS X 0,50 ML + 2 AGU
ADIUM S.A.	1221401360025	7892953209530	VEGAPALI	100 MG/ML SUS INJ LIB PROL IM CT 2 SER PREENC PLAS TRANS X 0,50 ML + 4 AGU
ADIUM S.A.	1221401360033	7892953209547	VEGAPALI	100 MG/ML SUS INJ LIB PROL IM CT 3 SER PREENC PLAS TRANS X 0,50 ML + 6 AGU
ADIUM S.A.	1221401360041	7892953209554	VEGAPALI	100 MG/ML SUS INJ LIB PROL IM CT SER PREENC PLAS TRANS X 0,75 ML + 2 AGU
ADIUM S.A.	1221401360051	7892953209561	VEGAPALI	100 MG/ML SUS INJ LIB PROL IM CT 2 SER PREENC PLAS TRANS X 0,75 ML + 4 AGU
ADIUM S.A.	1221401360068	7892953209578	VEGAPALI	100 MG/ML SUS INJ LIB PROL IM CT 3 SER PREENC PLAS TRANS X 0,75 ML + 6 AGU
ADIUM S.A.	1221401360076	7892953209585	VEGAPALI	100 MG/ML SUS INJ LIB PROL IM CT SER PREENC PLAS TRANS X 1 ML + 2 AGU
ADIUM S.A.	1221401360084	7892953209592	VEGAPALI	100 MG/ML SUS INJ LIB PROL IM CT 2 SER PREENC PLAS TRANS X 1 ML + 4 AGU
ADIUM S.A.	1221401360092	7892953209608	VEGAPALI	100 MG/ML SUS INJ LIB PROL IM CT 3 SER PREENC PLAS TRANS X 1 ML + 6 AGU
ADIUM S.A.	1221401360106	7892953209615	VEGAPALI	100 MG/ML SUS INJ LIB PROL IM CT SER PREENC PLAS TRANS X 1,5 ML + 2 AGU
ADIUM S.A.	1221401360114	7892953209622	VEGAPALI	100 MG/ML SUS INJ LIB PROL IM CT 2 SER PREENC PLAS TRANS X 1,5 ML + 4 AGU
ADIUM S.A.	1221401360122	7892953209639	VEGAPALI	100 MG/ML SUS INJ LIB PROL IM CT 3 SER PREENC PLAS TRANS X 1,5 ML + 6 AGU
BIOLAB FARMA GENERICOS LTDA	1049201850069	7898146824061	PARACETAMOL + FOSFATO DE CODEÍNA	(500,0 + 30,0) MG COM CT BL AL PLAS TRANS X 24
EUROFARMA LABORATORIOS S.A.	1004313660024	7891317013813	ALGICOD	(500,0 + 30,0) MG COM CT BL AL PVC/PCTFE TRANS X 12
EUROFARMA LABORATORIOS S.A.	1004313660032	7891317013820	ALGICOD	(500,0 + 30,0) MG COM CT BL AL PVC/PCTFE TRANS X 24
EUROFARMA LABORATORIOS S.A.	1004313660040	7891317013837	ALGICOD	(500,0 + 30,0) MG COM CT BL AL PVC/PCTFE TRANS X 36
EMS S/A	1023511890049	7896004756424	PARACETAMOL+FOSFATO DE CODEINA	500 MG + 30 MG COM CT BL AL PLAS OPC X 24
EMS S/A	1023511890065	7896004756431	PARACETAMOL+FOSFATO DE CODEINA	500 MG + 30 MG COM CT BL AL PLAS OPC X 36
EMS S/A	1023511890091	7896004756417	PARACETAMOL+FOSFATO DE CODEINA	500 MG + 30 MG COM CT BL AL PLAS OPC X 12
SUPERA FARMA LABORATÓRIOS S.A	1037202840020	7899420506918	COD PAR	500MG + 30MG COM CT BL AL PVC/PCTFE TRANS X 12
SUPERA FARMA LABORATÓRIOS S.A	1037202840039	7899420506925	COD PAR	500MG + 30MG COM CT BL AL PVC/PCTFE TRANS X 24
SUPERA FARMA LABORATÓRIOS S.A	1037202840047	7899420506932	COD PAR	500MG + 30MG COM CT BL AL PVC/PCTFE TRANS X 36
CELLERA FARMACEUTICA S.A.	1044002270029	7893454714844	TYLEX	500 MG + 7,5 MG COM CT  BL AL PLAS TRANS X 12
CELLERA FARMACEUTICA S.A.	1044002270126	7893454714851	TYLEX	500 MG + 30 MG COM CT  BL AL PLAS OPC X 12
CELLERA FARMACEUTICA S.A.	1044002270150	7893454714868	TYLEX	500 MG + 30 MG COM CT  BL AL PLAS OPC X 24
CELLERA FARMACEUTICA S.A.	1044002270169	7893454714875	TYLEX	500 MG + 30 MG COM CT  BL AL PLAS OPC X 36
BIOLAB FARMA GENERICOS LTDA	1049201850131	7899551307743	PARACETAMOL + FOSFATO DE CODEÍNA	(500,0 + 30,0) MG COM CT BL AL PLAS TRANS X 36
UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A	1049712090027	7896006212577	CODEX	500 MG + 30 MG COM CT BL AL PLAS TRANS X 12
BIOLAB SANUS FARMACEUTICA LTDA	1097402730052	7899551309259	AGUD	(500,0 + 30,0) MG COM CT BL AL PLAS TRANS X 12 
BIOLAB SANUS FARMACEUTICA LTDA	1097402730060	7899551309266	AGUD	(500,0 + 30,0) MG COM CT BL AL PLAS TRANS X 24
BIOLAB SANUS FARMACEUTICA LTDA	1097403230053	7898146823804	PARACETAMOL + FOSFATO DE CODEÍNA	(500,0 + 30,0) MG COM CT BL AL PLAS TRANS X 12 
BIOLAB SANUS FARMACEUTICA LTDA	1097403230061	7898146824061	PARACETAMOL + FOSFATO DE CODEÍNA	(500,0 + 30,0) MG COM CT BL AL PLAS TRANS X 24
BIOLAB SANUS FARMACEUTICA LTDA	1097403230134	7899551307743	PARACETAMOL + FOSFATO DE CODEÍNA	(500,0 + 30,0) MG COM CT BL AL PLAS TRANS X 36
MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA	1181904640084	7895296423014	PARACETAMOL + FOSFATO DE CODEÍNA	500 MG + 30 MG COM CT BL AL PLAS OPC X 12
MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA	1181904640106	7895296377010	PARACETAMOL + FOSFATO DE CODEÍNA	500 MG + 30 MG COM CT BL AL PLAS OPC X 24
MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA	1181904640122	7895296444033	PARACETAMOL + FOSFATO DE CODEÍNA	500 MG + 30 MG COM CT BL AL PLAS OPC X 36
UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A	1049714790018	7896006219613	PARACETAMOL + FOSFATO DE CODEÍNA	(500,0 + 30,0) MG COM CT BL  AL PLAS PVC TRANS X 12
UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A	1049714790026	7896006219606	PARACETAMOL + FOSFATO DE CODEÍNA	(500,0 + 30,0) MG COM CT BL  AL PLAS PVC TRANS X 36
UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A	1049714920019	7896006219590	CODEX	(500,0 + 30,0) MG COM CT BL  AL PLAS PVC TRANS X 12
UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A	1049714920027	7896006219583	CODEX	(500,0 + 30,0) MG COM CT BL  AL PLAS PVC TRANS X 36
PRATI DONADUZZI & CIA LTDA	1256803300011	7899547514513	PARACETAMOL + FOSFATO DE CODEÍNA	(500+30) MG COM CT BL AL PLAS PCTFE/PVC TRANS X 6
PRATI DONADUZZI & CIA LTDA	1256803300021	7899547514520	PARACETAMOL + FOSFATO DE CODEÍNA	(500+30) MG COM CT BL AL PLAS PCTFE/PVC TRANS X 12
PRATI DONADUZZI & CIA LTDA	1256803300038	7899547514537	PARACETAMOL + FOSFATO DE CODEÍNA	(500+30) MG COM CT BL AL PLAS PCTFE/PVC TRANS X 15
PRATI DONADUZZI & CIA LTDA	1256803300046	7899547514544	PARACETAMOL + FOSFATO DE CODEÍNA	(500+30) MG COM CT BL AL PLAS PCTFE/PVC TRANS X 24
PRATI DONADUZZI & CIA LTDA	1256803300054	7899547514551	PARACETAMOL + FOSFATO DE CODEÍNA	(500+30) MG COM CT BL AL PLAS PCTFE/PVC TRANS X 30
PRATI DONADUZZI & CIA LTDA	1256803300062	7899547514568	PARACETAMOL + FOSFATO DE CODEÍNA	(500+30) MG COM CT BL AL PLAS PCTFE/PVC TRANS X 100
PRATI DONADUZZI & CIA LTDA	1256803300070	7899547514575	PARACETAMOL + FOSFATO DE CODEÍNA	(500+30) MG COM CT BL AL PLAS PCTFE/PVC TRANS X 200
PRATI DONADUZZI & CIA LTDA	1256803300089	7899547514582	PARACETAMOL + FOSFATO DE CODEÍNA	(500+30) MG COM CT BL AL PLAS PCTFE/PVC TRANS X 300
PRATI DONADUZZI & CIA LTDA	1256803300097	7899547514599	PARACETAMOL + FOSFATO DE CODEÍNA	(500+30) MG COM CT BL AL PLAS PCTFE/PVC TRANS X 500
BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A	1558405830016	7896714263113	PARACETAMOL + FOSFATO DE CODEINA	(500,0 + 7,5) MG COM CT BL AL PLAS PVC TRANS X 12
BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A	1558405830059	7896714263137	PARACETAMOL + FOSFATO DE CODEINA	(500,0 + 30,0) MG COM CT BL AL PLAS PVC TRANS X 12
BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A	1558405830067	7896714263144	PARACETAMOL + FOSFATO DE CODEINA	(500,0 + 30,0) MG COM CT BL AL PLAS PVC TRANS X 24
EUROFARMA LABORATORIOS S.A.	1004314600033	7891317027223	PAXIBE	40 MG PO LIOF SOL INJ IV/IM CT 10 FA VD TRANS
MANDALA BRASIL IMPORTACAO E DISTRIBUICAO DE PRODUTO MEDICO HOSPITALAR LTDA	1096500060010	7908400300054	PARECOXIBE SÓDICO	40 MG PO LIOF SOL INJ IV/IM CT 10 FA VD TRANS
PFIZER BRASIL LTDA	1211004720011	7891268108125	BEXTRA IM/IV	40 MG PO LIOF SOL INJ CT FA VD TRANS + SOL DIL INJ 01 AMP VD TRANS X 02 ML
PFIZER BRASIL LTDA	1211004720036	7891268111972	BEXTRA IM/IV	40 MG PO LIOF SOL INJ CT 10 FA VD TRANS
TEVA FARMACÊUTICA LTDA.	1557300670010	7898587901932	PARECOXIBE SÓDICO	40 MG PO LIOF SOL INJ IV/IM CT 10 FA VD TRANS
TEVA FARMACÊUTICA LTDA.	1557300690011	7898587901925	COXDUO	40 MG PO LIOF SOL INJ IV/IM CT 10 FA VD TRANS
BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A	1558406600014	7896714294292	PABEXHY	40 MG PO LIOF SOL INJ IV/IM CT 10 FA VD TRANS
LABORATORIOS SERVIER DO BRASIL LTDA	1127800760011	7898924769331	ONCASPAR	750 U/ML  SOL INJ CT 1 FA VD INC X 5 ML
BLANVER FARMOQUIMICA E FARMACEUTICA S.A.	1152400230016	7898581711261	NEULEPTIL	10 MG COM REV CT BL AL PLAS TRANS X 20
BLANVER FARMOQUIMICA E FARMACEUTICA S.A.	1152400230024	7898581711254	NEULEPTIL	10 MG/ML SOL OR PED CT FR VD CGT X 20 ML
BLANVER FARMOQUIMICA E FARMACEUTICA S.A.	1152400230032	7898581711247	NEULEPTIL	40 MG/ML SOL OR CT FR VD CGT X 20 ML
GLAXOSMITHKLINE BRASIL LTDA	1010703390018	7896015591687	CLINDOXYL	(10 + 50) MG/G GEL DERM CT BG PLAS PEBD/PEAD OPC X 45 G
ANTIBIÓTICOS DO BRASIL LTDA	1556200340029	7898924600887	PIPERACILINA SÓDICA+TAZOBACTAM SÓDICO	2 G+ 0,25 G PO SOL INJ CT 10 FA VD TRANS
ANTIBIÓTICOS DO BRASIL LTDA	1556200340071	7898924600924	PIPERACILINA SÓDICA+TAZOBACTAM SÓDICO	4 G+ 0,5 G PO SOL INJ CT 10 FA VD TRANS
FUNDACAO OSWALDO CRUZ	1106301400017	7898164513350	FARMANGUINHOS RIFAMPICINA+ISONIAZIDA+PIRAZINAMIDA+ETAMBUTOL	(150,0 + 75,0 + 400,0 + 275,0) MG COM REV CT BL AL PLAS AMB X 90
FUNDACAO OSWALDO CRUZ	1106301400033	7898164513985	FARMANGUINHOS RIFAMPICINA+ISONIAZIDA+PIRAZINAMIDA+ETAMBUTOL	(150,0 + 75,0 + 400,0 + 275,0) MG COM REV CT BL AL AL X 90
BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA	1018004120017	7896016808500	POMALYST	1 MG CAP DURA CT BL AL PLAS PVC/PCTFE TRANS X 14
BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA	1018004120025	7896016808517	POMALYST	1 MG CAP DURA CT BL AL PLAS PVC/PCTFE TRANS X 21
BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA	1018004120033	7896016808524	POMALYST	2 MG CAP DURA CT BL AL PLAS PVC/PCTFE TRANS X 14
BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA	1018004120041	7896016808531	POMALYST	2 MG CAP DURA CT BL AL PLAS PVC/PCTFE TRANS X 21
BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA	1018004120051	7896016808548	POMALYST	3 MG CAP DURA CT BL AL PLAS PVC/PCTFE TRANS X 14
BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA	1018004120068	7896016808555	POMALYST	3 MG CAP DURA CT BL AL PLAS PVC/PCTFE TRANS X 21
BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA	1018004120076	7896016808562	POMALYST	4 MG CAP DURA CT BL AL PLAS PVC/PCTFE TRANS X 14
BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA	1018004120084	7896016808579	POMALYST	4 MG CAP DURA CT BL AL PLAS PVC/PCTFE TRANS X 21
LIBBS FARMACÊUTICA LTDA	1003302220011	7896094211728	JOLIK	20 MG/ML SOL OR CT FR PLAS PEAD OPC X 225 ML + SER DOS
EUROFARMA LABORATORIOS S.A.	1004313060051	7891317139384	PREGABALINA	75 MG CAP DURA CT BL AL PLAS PVC TRANS X 30
EUROFARMA LABORATORIOS S.A.	1004313060116	7891317139469	PREGABALINA	150 MG CAP DURA CT BL AL PLAS PVC TRANS X 30
EUROFARMA LABORATORIOS S.A.	1004313180014	7891317139483	LIMIAR	75 MG CAP DURA CT BL AL PLAS PVC TRANS X 7
EUROFARMA LABORATORIOS S.A.	1004313180057	7891317139544	LIMIAR	75 MG CAP DURA CT BL AL PLAS PVC TRANS X 30
EUROFARMA LABORATORIOS S.A.	1004313180073	7891317139568	LIMIAR	150 MG CAP DURA CT BL AL PLAS PVC TRANS X 7
EUROFARMA LABORATORIOS S.A.	1004313180111	7891317139629	LIMIAR	150 MG CAP DURA CT BL AL PLAS PVC TRANS X 30
EUROFARMA LABORATORIOS S.A.	1004314120015	7891317021870	MOBALE	75 MG CAP DURA CT BL AL PLAS PVC TRANS X 7
EUROFARMA LABORATORIOS S.A.	1004314120058	7891317021894	MOBALE	75 MG CAP DURA CT BL AL PLAS PVC TRANS X 30
EUROFARMA LABORATORIOS S.A.	1004314120074	7891317021900	MOBALE	150 MG CAP DURA CT BL AL PLAS PVC TRANS X 7
EUROFARMA LABORATORIOS S.A.	1004314120112	7891317021924	MOBALE	150 MG CAP DURA CT BL AL PLAS PVC TRANS X 30
SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA	1004706640053	7897595634740	PREGABALINA	75 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30
SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA	1004706640126	7897595634757	PREGABALINA	150 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30
INSTITUTO BIOCHIMICO INDÚSTRIA FARMACÊUTICA LTDA	1006303000052	7897406122237	PREGABALINA	75 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30
INSTITUTO BIOCHIMICO INDÚSTRIA FARMACÊUTICA LTDA	1006303000109	7897406122299	PREGABALINA	150 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30
MERCK S/A	1008903830011	78917212022617	PREGABALINA	75 MG CAP DURA CT BL AL PLAS PVC TRANS X 30
MERCK S/A	1008903830028	7891721028113	PREGABALINA	75 MG CAP DURA CT BL AL PLAS PVC/PCTFE TRANS X 30
MERCK S/A	1008903830044	7891721028120	PREGABALINA	150 MG CAP DURA CT BL AL PLAS PVC/PCTFE TRANS X 30
APSEN FARMACEUTICA S/A	1011806190052	7896637029070	INSIT	50 MG CAP DURA CT BL AL PLAS PVC TRANS X 30
APSEN FARMACEUTICA S/A	1011806190095	7896637029117	INSIT	75 MG CAP DURA CT BL AL PLAS PVC TRANS X 30
APSEN FARMACEUTICA S/A	1011806190133	7896637029155	INSIT	150 MG CAP DURA CT BL AL PLAS PVC TRANS X 30
APSEN FARMACEUTICA S/A	1011806190151	7896637029131	INSIT	150 MG CAP DURA CT BL AL PLAS PVC TRANS X 15
APSEN FARMACEUTICA S/A	1011806190184	7896637029018	INSIT	25 MG CAP DURA CT BL AL PLAS PVC TRANS X 15
APSEN FARMACEUTICA S/A	1011806190206	7896637029032	INSIT	25 MG CAP DURA CT BL AL PLAS PVC TRANS X 30
APSEN FARMACEUTICA S/A	1011806190214	7896637032384	INSIT	50 MG CAP DURA CT BL AL PLAS PVC TRANS X 7
APSEN FARMACEUTICA S/A	1011806190222	7896637032391	INSIT	75 MG CAP DURA CT BL AL PLAS PVC TRANS X 7
APSEN FARMACEUTICA S/A	1011806190230	7896637032780	INSIT	25 MG CAP DURA CT BL AL PLAS PVC TRANS X 7
APSEN FARMACEUTICA S/A	1011806190265	7896637031998	INSIT	100 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X  7
APSEN FARMACEUTICA S/A	1011806190273	7896637032032	INSIT	100 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X  30
APSEN FARMACEUTICA S/A	1011806190281	7896637033473	INSIT	50 MG CAP DURA CT BL AL PLAS PVC TRANS X 60
APSEN FARMACEUTICA S/A	1011806190291	7896637033480	INSIT	75 MG CAP DURA CT BL AL PLAS PVC TRANS X 60
APSEN FARMACEUTICA S/A	1011806190303	7896637033497	INSIT	100 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X  60
APSEN FARMACEUTICA S/A	1011806190311	7896637033503	INSIT	150 MG CAP DURA CT BL AL PLAS PVC TRANS X 60
APSEN FARMACEUTICA S/A	1011806290030	7896637032285	INSIT®	300 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 15
APSEN FARMACEUTICA S/A	1011806290049	7896637032278	INSIT®	300 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30
EMS S/A	1023513320010	7894916515634	KONDUZ	35,0 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 7
EMS S/A	1023513320029	7894916117890	KONDUZ	35,0 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 14
EMS S/A	1023513320037	7894916515641	KONDUZ	35,0 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 28
EMS S/A	1023513450011	7896004773315	PREGABALINA	75 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 10
EMS S/A	1023513540010	7894916515726	KONDUZ	75 MG CAP DURA CT BL AL PLAS PVC/PVDC OPC X 10
CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.	1029805250011	7896676430134	GLYA	75 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 10
CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.	1029805250054	7896676430127	GLYA	75 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30
CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.	1029805250062	7896676430097	GLYA	150 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 10
CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.	1029805250100	7896676430080	GLYA	150 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30
CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.	1029805250119	7896676439441	GLYA	75 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 60
LABORATORIO TEUTO BRASILEIRO S/A	1037005890051	7896112172130	PREGABALINA	75 MG CAP DURA CT BL AL PLAS TRANS X 30
LABORATORIO TEUTO BRASILEIRO S/A	1037005890122	7896112172208	PREGABALINA	150 MG CAP DURA CT BL AL PLAS TRANS X 30
SUPERA FARMA LABORATÓRIOS S.A	1037202980019	7899420505584	ÁPICE	75 MG CAP DURA CT BL AL PLAS PVC TRANS X 7
SUPERA FARMA LABORATÓRIOS S.A	1037202980051	7899420505652	ÁPICE	75 MG CAP DURA CT BL AL PLAS PVC TRANS X 30
SUPERA FARMA LABORATÓRIOS S.A	1037202980078	7899420505676	ÁPICE	150 MG CAP DURA CT BL AL PLAS PVC TRANS X 7
SUPERA FARMA LABORATÓRIOS S.A	1037202980116	7899420505737	ÁPICE	150 MG CAP DURA CT BL AL PLAS PVC TRANS X 30
FARMOQUÍMICA S/A	1039001950011	7898040325640	PREFISS	75 MG CAP GEL DURA CT BL AL PLAS TRANS X 15
FARMOQUÍMICA S/A	1039001950021	7898040325657	PREFISS	75 MG CAP GEL DURA CT BL AL PLAS TRANS X 20
FARMOQUÍMICA S/A	1039001950038	7898040325664	PREFISS	75 MG CAP GEL DURA CT BL AL PLAS TRANS X 30
FARMOQUÍMICA S/A	1039001950046	7898040325916	PREFISS	75 MG CAP GEL DURA CT BL AL PLAS TRANS X 500
FARMOQUÍMICA S/A	1039001950054	7898040325671	PREFISS	150 MG CAP GEL DURA CT BL AL PLAS TRANS X 15
FARMOQUÍMICA S/A	1039001950062	7898040325688	PREFISS	150 MG CAP GEL DURA CT BL AL PLAS TRANS X 20
FARMOQUÍMICA S/A	1039001950070	7898040325695	PREFISS	150 MG CAP GEL DURA CT BL AL PLAS TRANS X 30
FARMOQUÍMICA S/A	1039001950089	7898040325923	PREFISS	150 MG CAP GEL DURA CT BL AL PLAS TRANS X 500
LABORATORIO GLOBO SA	1053502440011	7899620915237	PREGABALINA	75 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30
LABORATORIO GLOBO SA	1053502440021	7899620915244	PREGABALINA	150 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30
ABBOTT LABORATORIOS DO BRASIL LTDA	1055303880026	7891158106255	ZEROPIN	75 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 14
ABBOTT LABORATORIOS DO BRASIL LTDA	1055303880034	7891158106262	ZEROPIN	75 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 28
ABBOTT LABORATORIOS DO BRASIL LTDA	1055303880069	7891158106286	ZEROPIN	150 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 14
ABBOTT LABORATORIOS DO BRASIL LTDA	1055303880077	7891158106293	ZEROPIN	150 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 28
ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A	1057300700015	7896658048845	INFOC	25 MG/ML SOL OR CT FR PLAS PET AMB X 18 ML + ADAPT + SER DOS
ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A	1057300700023	7896658048852	INFOC	25 MG/ML SOL OR CT FR PLAS PET AMB X 60 ML + ADAPT + SER DOS
ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A	1057300710010	7896658048814	INFOC	75 MG COM CT BL AL PLAS PVC/PCTFE TRANS X 7
ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A	1057300710071	7896658048821	INFOC	75 MG COM CT BL AL PLAS PVC/PCTFE TRANS X 30
ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A	1057300710096	7896658048791	INFOC	150 MG COM CT BL AL PLAS PVC/PCTFE TRANS X 7 
ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A	1057300710150	7896658049149	INFOC	150 MG COM CT BL AL PLAS PVC/PCTFE TRANS X 30
ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A	1057301090032	7896658051562	PREGABALINA	150 MG CAP GEL DURA CT BL AL PLAS TRANS X 30
ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A	1057301090059	7896658051555	PREGABALINA	150 MG CAP GEL DURA CT BL AL PLAS TRANS X 60
ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A	1057304570043	7896658015786	DORENE	75 MG CAP GEL DURA CT BL AL PLAS TRANS X 15
ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A	1057304570078	7896658015724	DORENE	75 MG CAP GEL DURA CT BL AL PLAS TRANS X 30
ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A	1057304570124	7896658015816	DORENE	150 MG CAP GEL DURA CT BL AL PLAS TRANS X 15
ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A	1057304570159	7896658015779	DORENE	150 MG CAP GEL DURA CT BL AL PLAS TRANS X 30
ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A	1057304640017	7896658022319	DORENE TABS	75 MG COM CT BL AL PLAS PVC/PCTFE TRANS X 7
